F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,segment_id,file_id
35.97862,0.04313733,35.10489,35.78947,36.85131,1.746418,91.33347,98.11855,10.50444,11.11286,0.401915,0.5634181,0.1918907,0.3849335,0.5824935,0.3906028,6.975307,3.470521,4.579285,2.758125,0.2055356,0.8105448,30.17787,0.6079323,20.1121,0.9337894,-3.007749,-5.925129,-0.2342505,-53.26752,0.02465324,1.481219,1.236821,0.7801133,9.18596,0.4639326,5.730695,1.84996,39.8054,0.344689,807.8574,0.2208976,1357.192,0.1925163,-81.62763,-0.9964204,1921.217,0.1022354,1114.7,0.2720052,-91.31745,-0.7808406,3045.292,0.06687133,1144.283,0.2784926,-98.87766,-0.6727043,-26.40383,-0.4124853,38.68187,0.3236555,0.05237809,0.619725,-0.02304946,-0.7767864,0.2652363,0.5824385,36.36105,0.4365094,22.90592,0.6780199,-1.498549,-12.40303,-0.5331613,-25.0211,-12.11232,21.65403,0.0436349,-0.002463797,0.08800109,5.735661,2.531646,0.26,0.1381304,0.115,0.09254728,-23.7875,014_2025.03.06_segment_0056,014_2025.03.06
35.81983,0.03303449,34.83428,35.59439,36.95501,2.120731,25.81903,16.88465,23.08892,13.13452,0.3472748,0.6726031,0.1099879,0.3048015,0.5726413,0.4626534,6.49569,2.503221,4.605845,2.445825,0.1735849,0.9403107,28.27429,0.6784943,12.32382,1.518348,3.785515,4.182264,6.078316,2.215776,0.02628002,1.125613,1.291527,0.8769466,10.36792,0.3230987,4.574089,2.220948,34.00325,0.471908,857.679,0.1858202,1347.605,0.1783349,-93.16052,-0.8761528,1950.716,0.0960931,1090.215,0.3566444,-99.90451,-0.7391933,3036.084,0.06714543,1076.357,0.2606755,-105.2445,-0.6658992,-25.91072,-0.439671,37.81441,0.3767404,0.04171378,0.5968709,-0.01978832,-0.8076937,0.2421864,0.6622393,37.26997,0.4075773,17.85899,0.7898685,6.359537,2.460967,3.276293,4.25139,-6.542443,12.9962,0.03255826,0.006701963,0.06090994,5.21978,2.228412,0.275,0.2407281,0.15125,0.1670657,-24.19071,014_2025.03.06_segment_0042,014_2025.03.06
37.09676,0.08428724,36.68925,37.36845,38.57635,1.887093,127.2796,73.69314,16.86942,5.507635,0.1781857,0.9064808,0.0488377,0.1175379,0.2894856,0.2406479,3.473793,2.045681,1.163614,0.8086345,0.07941437,1.259253,27.30163,0.5085341,7.749978,2.504618,4.327797,3.359711,6.329724,2.591674,0.03041056,1.768808,1.081386,0.7220123,10.7927,0.2969994,10.43355,1.528423,35.38712,0.523991,794.5663,0.2114097,1385.256,0.1553141,-118.842,-0.7078667,1899.902,0.08017296,1059.032,0.2925405,-118.58,-0.66326,3050.493,0.04816699,1046.997,0.3176816,-125.9471,-0.5669473,-28.23616,-0.295903,39.02404,0.2433565,0.05242119,0.6545624,-0.0210691,-0.7046182,0.1391461,0.7601824,37.34469,0.2755728,17.98458,0.8423905,8.821824,1.822598,2.958274,5.89848,-7.295948,16.76739,0.01627785,0.004402001,0.01935212,1.591512,1.344086,0.362,0.3231346,0.2933333,0.4273432,-26.88799,014_2025.03.06_segment_0095,014_2025.03.06
36.06382,0.09561791,34.3415,34.63768,36.00856,1.667068,808.5778,888.7851,124.337,42.38424,0.1883033,0.9988436,0.03133888,0.1110885,0.3823891,0.3510503,3.927967,2.996662,2.969474,1.976453,0.08438674,1.492854,18.39918,1.055063,4.492114,4.388323,6.132312,2.548058,2.528972,5.905603,0.02336215,1.053346,1.315485,0.6518249,8.934119,0.4510062,3.164733,3.624641,29.25081,0.6072922,800.7864,0.2312498,1301.66,0.2009896,-140.5266,-0.5727374,1909.38,0.1160156,1015.403,0.2819428,-139.9329,-0.5464901,3000.329,0.07855514,1026.137,0.3008922,-142.7348,-0.5109662,-22.22346,-0.541785,34.42212,0.3713265,0.04131919,0.641466,-0.01789851,-1.275171,0.1855143,0.7604588,36.21673,0.4620192,15.4506,1.162827,6.564669,3.120319,-1.243492,-10.05315,-1.725106,9.720388,0.03642509,0.01686651,0.01649741,2.832861,2.017291,0.1728572,0.1642049,0.355,0.3951266,-28.24739,014_2025.03.06_segment_0081,014_2025.03.06
36.99401,0.07826814,34.78795,36.00363,39.14945,4.361496,35.69878,26.6377,8.401935,7.610686,0.442348,0.5000911,0.2254277,0.4380025,0.6484167,0.422989,5.549923,3.305493,5.003955,3.158892,0.2179441,0.7739543,37.6396,0.3490942,11.68198,2.121609,5.64698,2.994385,-0.4637754,-36.6064,0.01734714,1.295526,0.8902258,0.7985623,10.46046,0.3920541,6.586838,1.706234,34.48944,0.3397734,828.8878,0.1962872,1335.371,0.1763006,-50.28254,-1.174489,1944.24,0.09507303,1039.315,0.2819277,-60.75424,-0.8643506,3018.734,0.066623,949.1583,0.2488699,-68.16178,-0.7327735,-26.96977,-0.4400765,39.05147,0.315485,0.04304998,0.6432365,-0.02946584,-0.6202495,0.2354592,0.6765018,39.692,0.3120883,16.08259,1.348404,6.989586,2.344625,-1.445785,-12.2301,-5.152403,19.49141,0.04348781,-0.002889126,0.1368806,4.665315,2.263375,0.3709091,0.4985881,0.055,0.03293934,-21.79881,014_2025.03.06_segment_0097,014_2025.03.06
37.91349,0.04777363,37.10727,37.84682,39.13958,2.032314,407.6091,0.0,3.939573,5.24318,0.2364796,0.4793708,0.1273631,0.2394607,0.3285774,0.2012143,2.16092,1.223103,2.376284,0.8013994,0.09765768,0.6823137,27.2879,0.6424235,19.68192,0.7182617,10.93752,1.452748,-13.45765,-1.269553,0.02495217,1.509042,1.225058,0.6370795,9.90591,0.4136583,18.732,0.5177119,31.29942,0.4109783,737.4988,0.2064711,1335.517,0.1516382,-68.26669,-1.094987,1903.593,0.09505881,969.285,0.3631497,-74.36459,-0.871576,2927.505,0.06717347,1043.209,0.3899025,-73.94489,-0.8802615,-22.86153,-0.4726913,32.14782,0.465956,0.06544268,0.3176881,-0.02823525,-0.4354843,0.1160758,0.555698,32.24824,0.4719254,18.42696,0.6158664,10.81512,1.609783,-18.074,-0.6972348,-12.47039,16.74952,0.0417654,-0.006745166,0.04558234,4.975124,2.040816,0.3725,0.3152281,0.0975,0.06259992,-30.14185,014_2025.03.06_segment_0083,014_2025.03.06
36.1756,0.04170193,35.11993,35.74029,37.09789,1.977962,40.44347,40.74288,17.79247,13.03744,0.432636,0.6074705,0.1752174,0.4036128,0.7172098,0.5419923,6.077659,3.290211,5.554428,3.266695,0.2017078,0.8139514,39.48141,0.3390133,9.98518,2.095881,3.654517,5.486169,-0.8339834,-17.68006,0.01795483,1.382437,1.030249,0.8932244,10.2668,0.43534,1.755212,6.333769,31.51906,0.5178136,836.0355,0.1847309,1281.252,0.1526722,-48.60082,-1.221304,1932.166,0.09993096,1090.134,0.2836571,-60.3017,-0.8805453,3016.656,0.06948341,1047.792,0.2911171,-68.15533,-0.7276491,-24.27083,-0.5256314,39.61671,0.3168725,0.04282455,0.6496786,-0.02260208,-0.9225521,0.2258775,0.7132099,42.52468,0.2596868,11.93315,1.659448,3.439331,5.956973,-1.619689,-9.103648,-7.556055,20.59524,0.03698765,0.009745931,0.06745252,3.309693,1.918465,0.4425,0.385284,0.075,0.06344289,-22.24148,014_2025.03.06_segment_0068,014_2025.03.06
35.41351,0.07429336,35.12058,35.63338,36.11845,0.9978752,353.6981,316.8097,-42.05188,40.07843,0.3526097,0.6506554,0.122799,0.3371894,0.5520862,0.4292872,5.399199,3.190262,4.70731,2.13081,0.1988443,0.9692693,29.70224,0.6431562,17.60516,1.052439,-6.427962,-2.19519,1.661303,8.479876,0.02659632,1.178608,1.299841,0.6706343,8.806033,0.4014927,8.255765,0.9456666,43.78956,0.2621819,805.6329,0.1994512,1350.629,0.1396611,-113.0881,-0.7686672,1905.841,0.1088911,1124.854,0.2246215,-119.6741,-0.6440451,3043.479,0.06812274,1100.856,0.2480935,-125.6144,-0.5674995,-26.22255,-0.2905307,40.65829,0.2469705,0.0585304,0.3331841,-0.02490593,-0.6971878,0.271752,0.6135183,41.58043,0.3185597,21.72926,0.6725363,-3.70447,-3.698192,-1.881588,-8.233549,-12.05047,20.5732,0.03837124,-0.0005906834,0.131023,4.863222,2.469136,0.195,0.2321099,0.2128571,0.2075513,-25.07308,014_2025.03.06_segment_0054,014_2025.03.06
35.55727,0.03489206,34.57404,35.19449,36.97341,2.399368,19.19419,17.62963,12.70589,9.73623,0.355592,0.6775563,0.1335396,0.3383643,0.5594073,0.4258677,5.385692,3.132041,4.954964,3.537711,0.1627473,0.8948611,31.63052,0.5131893,14.72628,1.45078,2.571476,7.297816,8.951323,1.533427,0.01761492,0.9750605,1.096028,0.8009599,10.39477,0.3425042,4.661142,2.066739,32.4684,0.3887349,874.5809,0.1793817,1305.675,0.1721669,-73.79445,-1.013554,1987.588,0.07603709,1092.712,0.2627833,-82.62045,-0.8099626,3067.963,0.06375908,1134.779,0.2973775,-89.1497,-0.7089089,-27.86059,-0.3446002,40.25156,0.2797385,0.03060887,0.9091386,-0.01525364,-1.152574,0.2046566,0.6969899,36.55694,0.4101524,22.7754,0.6514656,4.78553,3.904207,9.559062,1.480789,-4.744241,16.61293,0.01752758,0.01272282,0.04632403,3.703704,1.608579,0.455,0.3048907,0.215,0.1860779,-23.18455,014_2025.03.06_segment_0040,014_2025.03.06
35.53328,0.02207501,34.83203,35.41501,36.27798,1.445946,13.38092,8.883184,12.51328,9.164161,0.4043001,0.5912604,0.1699082,0.4144975,0.589483,0.4195749,4.333524,2.716099,3.455048,1.787219,0.1779609,0.9081716,32.33384,0.5115859,10.98977,2.195532,1.841721,9.299857,5.090599,2.682524,0.0173345,0.9823315,0.9273875,0.8130128,10.25817,0.3663747,7.397312,1.11548,34.95704,0.394935,828.312,0.1889344,1373.332,0.1704383,-79.55582,-1.002094,1947.075,0.08603512,1084.477,0.2816202,-90.24719,-0.7817839,3065.596,0.06167499,1088.735,0.2225964,-95.19838,-0.7058048,-27.58502,-0.3521987,39.47673,0.2771227,0.04657032,0.4008099,-0.02542585,-0.6801282,0.2344047,0.6843876,38.82014,0.3797475,21.47322,0.7542713,6.826036,2.301501,4.912037,3.207452,-2.475723,15.17356,0.04137967,0.008202164,0.05733738,3.488372,1.769912,0.385,0.2923896,0.1566667,0.1841799,-22.26166,014_2025.03.06_segment_0108,014_2025.03.06
36.97256,0.1243643,35.23344,35.78937,36.86715,1.633713,485.4318,613.5915,44.35129,85.9515,0.3521199,0.6647781,0.1323398,0.3025912,0.5782521,0.4459123,7.884466,3.842831,5.612932,3.695952,0.1974794,1.020283,37.28635,0.3562255,6.5559,3.16578,-7.946241,-2.766326,1.466025,10.9123,0.03115659,1.316987,1.348225,0.8214658,8.013715,0.6234792,4.02541,2.814122,37.14684,0.4104154,819.8165,0.2098493,1330.98,0.179471,-74.66177,-1.062415,1879.768,0.1197363,1129.967,0.2483804,-81.04247,-0.8719829,3041.105,0.07641371,1122.104,0.3342202,-92.14512,-0.6854821,-21.17299,-0.6894523,39.46041,0.3296812,0.04024568,0.7773004,-0.01961858,-1.212938,0.2300144,0.8468454,41.31792,0.2868273,10.53026,1.814041,-5.196885,-4.219606,1.248661,13.71991,-8.526563,30.07777,0.02923195,0.002285698,0.1192397,4.081633,3.092783,0.222,0.2380252,0.07733333,0.06826094,-23.39868,014_2025.03.06_segment_0120,014_2025.03.06
37.97094,0.09882736,35.4155,36.17237,42.77456,7.359062,63.26274,68.97387,39.81006,31.19166,0.2722819,1.012694,0.03117241,0.1260511,0.5435801,0.5124077,3.225848,3.032794,1.015548,0.323003,0.06894068,1.18857,31.62931,0.5454422,1.001661,19.08384,-13.69032,-1.66088,-2.217673,-6.385772,0.01523955,1.466951,0.8831804,1.111463,11.29276,0.3815448,1.264445,10.87338,37.31759,0.4045012,851.3721,0.1855523,1375.346,0.1977443,-94.57724,-0.9408497,1861.523,0.1175662,1188.012,0.2337324,-99.08634,-0.8129426,3050.219,0.06175591,1100.557,0.245857,-109.9137,-0.6494067,-19.99764,-0.6172787,44.10105,0.2277775,0.04438737,0.5159051,-0.00887375,-2.042768,0.1090941,0.7868603,43.05639,0.2505967,4.960334,3.860235,-14.89127,-1.614033,-4.214208,-3.774748,-5.416823,21.02923,0.03449555,0.01969196,0.01139304,1.06383,2.156334,0.26875,0.3271635,0.175,0.1187434,-24.38386,014_2025.03.06_segment_0134,014_2025.03.06
36.05928,0.08210396,35.08484,36.03624,36.76379,1.678951,242.2578,181.7241,76.49193,131.5642,0.4456087,0.6899517,0.1485042,0.4177659,0.7483075,0.5998034,7.486962,3.563317,6.301385,2.81975,0.2653013,0.8191927,36.26246,0.4689414,12.60553,1.28703,0.2037095,84.43745,1.939173,6.570834,0.02573499,1.025345,1.139567,0.7501134,8.927272,0.3964754,6.200469,2.274979,38.43623,0.4308233,747.9363,0.2244527,1403.966,0.1565573,-75.80565,-1.05349,1826.29,0.1053317,1064.348,0.242399,-83.28015,-0.8466806,2975.929,0.07269415,1095.52,0.2235045,-92.54638,-0.7006629,-23.89447,-0.4011777,36.81297,0.3598156,0.06156942,0.3567349,-0.03052471,-0.3919965,0.3357134,0.615869,43.436,0.264399,12.84225,1.347849,-2.805063,-6.106906,1.190597,11.08741,-12.85213,22.19987,0.03714427,0.005360391,0.09726967,5.319149,3.513514,0.1923077,0.1575853,0.11125,0.1194192,-23.62933,014_2025.03.06_segment_0135,014_2025.03.06
36.64936,0.1078409,35.6442,36.5041,38.06953,2.425335,238.7847,224.835,56.56265,29.42387,0.4058599,0.6954843,0.08455854,0.420188,0.7057093,0.6211508,7.408076,3.62623,5.302661,3.243355,0.1758728,0.9479247,37.16041,0.3860013,13.8287,0.8888267,-2.716044,-6.487699,-5.144897,-3.571547,0.01634732,2.407711,0.8980863,0.9854189,10.79269,0.3901078,3.001828,4.297355,36.74483,0.380667,825.1714,0.1650315,1271.065,0.1941942,-65.34918,-1.136572,1931.782,0.1030122,1063.46,0.2805744,-77.81094,-0.8424039,3028.254,0.06090491,1064.714,0.2802844,-87.02882,-0.6962509,-24.60906,-0.3443747,38.92212,0.2888499,0.05111581,0.5233642,-0.02965415,-0.642482,0.2079444,0.7597504,42.54426,0.2399119,13.453,0.904595,-4.042687,-4.303931,-7.502155,-2.492702,-18.29993,28.3158,0.0266437,-0.004531929,0.08693337,3.778337,2.806123,0.2581818,0.252688,0.081,0.07930321,-23.43473,014_2025.03.06_segment_0121,014_2025.03.06
40.16444,0.1161756,37.67923,40.12354,42.52546,4.846233,707.7159,679.1628,40.69264,15.91621,0.2274069,1.000824,0.03685938,0.1491472,0.3833874,0.3465281,4.736743,3.332437,3.070599,1.626177,0.129942,1.458466,21.20244,0.7196975,6.57386,2.61003,-3.687368,-4.820673,-2.420664,-6.665081,0.03531342,0.9592469,1.712222,0.4179748,7.353098,0.4580703,18.11466,0.8888541,42.06329,0.3150738,752.7777,0.1843057,1295.016,0.1481407,-147.3747,-0.553409,1836.397,0.1206317,1013.7,0.2590699,-144.2991,-0.5329133,2976.538,0.07662904,954.5529,0.3499794,-148.274,-0.4822441,-21.76524,-0.4014984,36.44712,0.3301277,0.06868692,0.417625,-0.02718276,-0.5786464,0.2241324,0.6938493,35.44643,0.4067216,12.0661,1.445338,-13.07769,-1.528962,-14.82578,-0.8798032,-6.364908,14.72167,0.03418276,0.006800365,0.08534562,2.406417,1.626016,0.1983333,0.18506,0.3966667,0.6391053,-28.6124,014_2025.03.06_segment_0109,014_2025.03.06
36.53997,0.04803894,35.24911,35.82904,37.96945,2.720337,27.049,14.88799,30.98019,41.98965,0.4166811,0.5637206,0.1932685,0.4059462,0.6178768,0.4246083,7.612886,3.633826,5.172006,2.560721,0.2095077,0.7873579,28.49221,0.7060954,18.93769,0.8136526,-2.899318,-6.336152,6.27892,2.732691,0.02305434,0.9586651,1.399739,0.7417866,9.518331,0.3719853,6.31221,1.558438,35.46142,0.3457838,773.4725,0.2228441,1399.868,0.1988922,-82.13947,-0.9551139,1836.715,0.1144693,1108.071,0.2963884,-86.75153,-0.8128701,2951.116,0.08665397,1029.961,0.2192752,-95.43335,-0.6777506,-23.48708,-0.4241347,37.01426,0.3469293,0.05026194,0.5542943,-0.01939904,-0.8497885,0.2502361,0.6973079,36.48827,0.4092413,17.75578,0.7618999,-2.819139,-6.438778,4.223202,4.065465,-11.18675,17.57334,0.05133249,-0.004349952,0.1156051,6.043956,3.921569,0.1664286,0.09816947,0.07461538,0.06258722,-24.49771,014_2025.03.06_segment_0041,014_2025.03.06
35.73821,0.1085503,35.23149,36.01217,37.57078,2.339291,39.68825,23.05521,42.38977,69.9192,0.40024,0.5963426,0.1559817,0.4346071,0.5886066,0.4326249,6.163128,3.34376,5.263144,2.652959,0.2084945,0.8303908,32.436,0.5301913,24.90892,0.7137684,-6.893882,-3.025041,6.208436,2.588496,0.02583722,1.780017,1.157897,0.7601691,9.597919,0.4394905,9.274589,1.335262,43.70377,0.2748658,811.1319,0.2272589,1404.726,0.1386702,-69.34829,-1.031704,1876.501,0.1224139,1206.972,0.2441113,-79.17346,-0.7969486,3043.092,0.07798105,1089.224,0.2013583,-90.2402,-0.6317235,-25.89507,-0.3802897,43.40979,0.2683677,0.05354518,0.5728197,-0.01642297,-0.94329,0.2453863,0.726336,36.9407,0.4228263,24.71972,0.7466164,-9.109398,-2.248142,3.501792,4.635719,-18.04393,26.94935,0.03611593,0.002382696,0.08381756,4.738155,3.291139,0.2223077,0.1736997,0.079,0.09202716,-23.14123,014_2025.03.06_segment_0055,014_2025.03.06
36.01955,0.08710561,34.64168,35.34646,38.88733,4.245651,443.2433,535.9979,24.90268,19.59812,0.2637569,0.9318886,0.03550466,0.1370246,0.5204974,0.4849927,5.190299,3.339353,5.975524,3.703264,0.1541606,1.284163,26.7886,0.7258309,10.40784,1.470655,0.7783374,19.94934,-0.2249409,-55.57438,0.02217244,0.7717447,1.220308,0.7255534,9.504818,0.3739855,7.943127,1.109999,39.06104,0.369252,802.8589,0.2151802,1385.571,0.1473594,-124.1206,-0.686015,1867.562,0.1334646,1126.884,0.2059701,-126.9752,-0.614051,3024.556,0.07118682,1103.134,0.3162739,-132.7387,-0.5402054,-24.98519,-0.3483167,42.10145,0.2718093,0.0526659,0.44271,-0.02507064,-0.7809561,0.267749,0.7717654,42.19265,0.3149778,16.78958,0.7431476,-1.780392,-9.448215,-3.267503,-3.982418,-7.352098,15.71731,0.03958566,0.01025316,0.05812746,3.782506,2.398082,0.18,0.1495326,0.27125,0.33565,-25.57862,014_2025.03.06_segment_0069,014_2025.03.06
39.20815,0.06093495,37.6834,38.71419,40.86715,3.183754,169.3619,307.2991,66.74068,105.1382,0.3649209,0.5089148,0.2223379,0.3184606,0.4916833,0.2693454,4.301232,1.924402,3.500961,1.388038,0.2224771,0.6323428,38.72517,0.372024,17.77249,0.9767157,-2.896822,-5.937012,-15.70444,-0.6643881,0.021958,1.090776,1.226898,0.6003698,10.38188,0.2817607,17.13367,0.7056651,42.38679,0.299167,784.1836,0.1912078,1373.732,0.1645969,-47.08323,-1.115619,1893.399,0.1006172,1096.73,0.2923597,-58.85996,-0.7798199,3050.334,0.05755236,1035.005,0.3554462,-68.1905,-0.626582,-26.84327,-0.3084285,39.82388,0.2492875,0.07562564,0.2850784,-0.03311975,-0.3970809,0.2328092,0.6110035,40.80543,0.3092813,15.85193,0.9806755,-2.584563,-6.669701,-15.33025,-0.7139298,-20.64665,26.09864,0.0852695,-0.03720829,0.1658935,4.833837,2.769231,0.31,0.3249615,0.048,0.03655133,-26.07358,014_2025.03.06_segment_0082,014_2025.03.06
37.1865,0.05113495,35.4442,36.88441,38.59633,3.152126,36.55114,27.0895,22.76314,16.47606,0.4135418,0.6379499,0.1074526,0.4283873,0.6597132,0.5522606,6.42693,4.069677,4.149265,3.718472,0.2127548,0.8818946,38.80284,0.3877158,13.08145,1.405586,-0.7503882,-24.02815,-1.232395,-12.69715,0.01702248,1.016743,1.021922,0.9544682,10.73691,0.3658435,4.294696,2.810115,37.82095,0.2825793,847.0504,0.1674848,1311.972,0.1744547,-67.11947,-1.085336,1932.001,0.09033229,1141.647,0.2806098,-79.38268,-0.8066947,3054.729,0.05693011,1001.588,0.2381999,-88.03795,-0.6736796,-26.78489,-0.3979688,43.85605,0.2585331,0.04322891,0.5751566,-0.02654721,-0.5960659,0.2569511,0.6972876,43.48431,0.2449058,15.37808,1.111811,0.04937046,373.3118,-3.296633,-4.649912,-10.11605,23.44972,0.03271045,0.001726502,0.0558017,3.651116,2.053388,0.366,0.3146808,0.165,0.1813606,-21.85765,014_2025.03.06_segment_0096,014_2025.03.06
36.50061,0.05001945,34.788,36.577,37.74928,2.961285,28.15456,30.19438,19.7611,24.46163,0.4580137,0.5225257,0.1906198,0.5050961,0.6860301,0.4954103,5.689021,4.376076,3.528646,2.968401,0.1923359,0.8851612,40.91309,0.4174663,20.9997,0.6203997,0.1328034,114.7398,-6.653627,-2.292912,0.01332722,1.184574,0.9478024,1.172698,11.31965,0.3098795,4.088162,2.373678,40.71733,0.2737594,834.5284,0.1552919,1283.106,0.1234735,-58.76768,-1.144339,1999.925,0.08703772,1160.875,0.3298109,-77.96373,-0.7286186,3068.974,0.06158105,1063.954,0.2641207,-84.01515,-0.6477079,-27.65002,-0.2475254,43.5755,0.2591344,0.0451497,0.6162121,-0.03277391,-0.4521199,0.2111302,0.7777574,45.10872,0.2932787,19.25482,0.5851793,-0.9013793,-17.01065,-10.04495,-1.46053,-23.44954,33.81069,0.0224564,-0.0135669,0.1165413,4.065041,3.030303,0.2536364,0.2501372,0.09833333,0.07197607,-21.54243,014_2025.03.06_segment_0092,014_2025.03.06
39.11454,0.05886958,37.43303,38.53412,40.14938,2.716351,29.592,21.70152,6.196589,6.00769,0.3785312,0.4973695,0.234695,0.3428617,0.4964951,0.2618001,4.686724,1.545068,2.985317,1.601267,0.2181745,0.6801732,41.12775,0.3275856,17.04586,1.243502,-12.42057,-1.305735,-12.14696,-0.8276953,0.0215694,1.030817,1.184155,0.5688142,9.70203,0.341447,16.44208,0.7444372,48.02782,0.1743636,757.0157,0.1810781,1324.516,0.155258,-35.3742,-1.333254,1870.501,0.1162468,1062.787,0.2499839,-50.22451,-0.7868327,3053.97,0.06475364,990.0734,0.2545154,-65.18179,-0.5386545,-25.06607,-0.3357825,39.99202,0.2568055,0.07632144,0.2289145,-0.03310061,-0.3641915,0.2185479,0.6639473,42.40203,0.283272,15.7137,1.285129,-12.19512,-1.268192,-12.17988,-0.8388197,-20.86082,30.16806,0.08544817,-0.0411638,0.2784958,4.489796,1.666667,0.5475,0.4641861,0.04333333,0.03299832,-26.41128,014_2025.03.06_segment_0086,014_2025.03.06
35.68406,0.089785,35.18477,35.63282,36.84711,1.662338,54.39661,23.83539,5.061109,4.569679,0.3788599,0.5421308,0.1475209,0.3858925,0.5519333,0.4044124,7.035996,3.888956,4.779895,2.818008,0.1864906,0.8515149,30.4954,0.5566792,22.5678,0.9118441,-1.351859,-13.36943,1.308629,12.373,0.01622165,0.868625,1.008649,0.8692025,10.32054,0.3936806,6.031924,1.562121,37.46716,0.3557772,875.7212,0.1891939,1371.894,0.1828665,-79.23703,-0.9298098,1985.96,0.09502225,1196.938,0.2406275,-89.51987,-0.7276415,3072.312,0.06416901,1175.406,0.1755367,-95.09148,-0.6507962,-31.40869,-0.3019039,43.4746,0.2726613,0.03865179,0.9409423,-0.02443884,-0.7055888,0.2274796,0.6663024,36.22849,0.4040156,27.81825,0.450629,4.886449,3.471073,-0.2033674,-89.06419,-8.018563,15.95543,0.05417938,0.003614227,0.08918397,4.615385,2.5,0.28125,0.2437436,0.1114286,0.168644,-22.81374,014_2025.03.06_segment_0051,014_2025.03.06
